TankNumber,SampleDate,SampleNumber,SubstrateType,TileNumber,FilterNumber,FilterWt,DryWt,AshedWt,AFDM,FilterVol,AFDMadjbyVol,GrowthPeriod,AFDMadjPerMperD,TadpolePDensity,MFDensity,FinalMFCount,Treatment
16,8/12/2010,S2,BottomTile,18,1,0.0355,0.0429,0.0406,0.0023,60,0.0023,8,0.045289855,0,250,52,mayflies
16,8/12/2010,S2,BottomTile,20,1,0.0357,0.0405,0.0385,0.002,60,0.002,8,0.039382483,0,250,52,mayflies
16,8/12/2010,S2,ShelfTile,26,1,0.035,0.0388,0.0371,0.0017,60,0.0017,8,0.03347511,0,250,52,mayflies
16,8/12/2010,S2,ShelfTile,27,1,0.0351,0.0389,0.0364,0.0025,60,0.0025,8,0.049228103,0,250,52,mayflies
16,8/12/2010,S2,ShelfTile,28,1,0.0354,0.0391,0.0375,0.0016,60,0.0016,8,0.031505986,0,250,52,mayflies
16,8/12/2010,S2,ShelfTile,29,1,0.0357,0.0424,0.0405,0.0019,60,0.0019,8,0.037413359,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,1,1,0.1265,0.1298,0.128,0.0018,60,0.0018,14,0.020253848,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,2,1,0.1227,0.155,0.147,0.008,60,0.008,21,0.060011402,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,3,1,0.1269,0.138,0.134,0.004,60,0.004,7,0.090017103,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,4,1,0.1257,0.132,0.1299,0.0021,60,0.0021,14,0.02362949,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,5,1,0.1241,0.1442,0.139,0.0052,60,0.0052,23,0.035615463,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,6,1,0.1233,0.1318,0.1292,0.0026,30,0.0052,23,0.035615463,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,7,1,0.1263,0.1466,0.1418,0.0048,60,0.0048,21,0.036006841,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,8,1,0.1245,0.1289,0.1262,0.0027,60,0.0027,6,0.070888469,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,9,1,0.1244,0.129,0.127,0.002,60,0.002,6,0.052509977,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,10,1,0.1237,0.1258,0.1247,0.0011,30,0.0022,6,0.057760975,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,11,1,0.1246,0.1391,0.1348,0.0043,60,0.0043,23,0.029451248,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,12,1,0.1243,0.1377,0.1342,0.0035,60,0.0035,21,0.026254988,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,13,1,0.1237,0.144,0.1397,0.0043,60,0.0043,21,0.032256129,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,14,1,0.1244,0.1858,0.1758,0.01,60,0.01,21,0.075014253,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,15,1,0.1253,0.1561,0.1487,0.0074,60,0.0074,21,0.055510547,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,16,1,0.1264,0.1457,0.141,0.0047,60,0.0047,23,0.032190899,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,17,1,0.1258,0.1428,0.1383,0.0045,60,0.0045,21,0.033756414,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,18,1,0.1246,0.1289,0.1269,0.002,60,0.002,6,0.052509977,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,19,1,0.125,0.138,0.1346,0.0034,60,0.0034,23,0.023287033,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,20,1,0.1257,0.1309,0.1284,0.0025,60,0.0025,6,0.065637471,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,21,1,0.1245,0.1367,0.133,0.0037,60,0.0037,14,0.04163291,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,22,1,0.1255,0.1316,0.1292,0.0024,60,0.0024,21,0.018003421,0,250,52,mayflies
16,8/18/2010,S3,BottomTile,23,1,0.1223,0.1366,0.1325,0.0041,60,0.0041,14,0.046133765,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,24,1,0.1228,0.1479,0.1417,0.0062,60,0.0062,21,0.046508837,0,250,52,mayflies
16,8/16/2010,S3,BottomTile,25,1,0.1235,0.1343,0.1304,0.0039,60,0.0039,21,0.029255559,0,250,52,mayflies
16,8/18/2010,S3,ShelfTile,26,1,0.1259,0.1343,0.1312,0.0031,60,0.0031,6,0.081390464,0,250,52,mayflies
16,8/18/2010,S3,ShelfTile,27,1,0.1236,0.1271,0.1255,0.0016,60,0.0016,6,0.042007982,0,250,52,mayflies
16,8/18/2010,S3,ShelfTile,28,1,0.1267,0.1286,0.1273,0.0013,60,0.0013,6,0.034131485,0,250,52,mayflies
16,8/18/2010,S3,ShelfTile,29,1,0.1241,0.1291,0.127,0.0021,60,0.0021,5,0.066162571,0,250,52,mayflies
16,8/18/2010,S3,ShelfTile,30,1,0.1232,0.1247,0.1239,0.0008,45,0.001066667,6,0.028005321,0,250,52,mayflies
